[host] pinned to core 3
[host] Calibration: Uncached(Fast)=608 Cached(Slow)=421
[host] WARNING: Calibration weird (Cached <= Uncached). Using default offset.
[host] Selected Threshold: 648
[host] Waiting for guest ack...
[host] Guest connected.

[host] Scanning probe 9/16 pt 112 : Hits 84    
[host] Scanning probe 9/16 pt 128 : Hits 322    
[host] Scanning probe 9/16 pt 144 : Hits 16784    
[host] Scanning probe 9/16 pt 160 : Hits 114    
[host] Scanning probe 9/16 pt 176 : Hits 242    
[host] Scanning probe 9/16 pt 192 : Hits 69    
[host] Scanning probe 9/16 pt 208 : Hits 803    
[host] Scanning probe 9/16 pt 224 : Hits 206    
[host] Scanning probe 9/16 pt 240 : Hits 200    
[host] Scanning probe 10/16 pt 0 : Hits 945    
[host] Scanning probe 10/16 pt 16 : Hits 849    
[host] Scanning probe 10/16 pt 32 : Hits 36    
[host] Scanning probe 10/16 pt 48 : Hits 721    
[host] Scanning probe 10/16 pt 64 : Hits 100    
[host] Scanning probe 10/16 pt 80 : Hits 146    
[host] Scanning probe 10/16 pt 96 : Hits 239    
[host] Scanning probe 10/16 pt 112 : Hits 89    
[host] Scanning probe 10/16 pt 128 : Hits 664    
[host] Scanning probe 10/16 pt 144 : Hits 38    
[host] Scanning probe 10/16 pt 160 : Hits 17734    
[host] Scanning probe 10/16 pt 176 : Hits 119    
[host] Scanning probe 10/16 pt 192 : Hits 109    
[host] Scanning probe 10/16 pt 208 : Hits 75    
[host] Scanning probe 10/16 pt 224 : Hits 62    
[host] Scanning probe 10/16 pt 240 : Hits 312    
[host] Scanning probe 11/16 pt 0 : Hits 148    
[host] Scanning probe 11/16 pt 16 : Hits 1086    
[host] Scanning probe 11/16 pt 32 : Hits 44    
[host] Scanning probe 11/16 pt 48 : Hits 93    
[host] Scanning probe 11/16 pt 64 : Hits 338    
[host] Scanning probe 11/16 pt 80 : Hits 242    
[host] Scanning probe 11/16 pt 96 : Hits 248    
[host] Scanning probe 11/16 pt 112 : Hits 135    
[host] Scanning probe 11/16 pt 128 : Hits 516    
[host] Scanning probe 11/16 pt 144 : Hits 98    
[host] Scanning probe 11/16 pt 160 : Hits 334    
[host] Scanning probe 11/16 pt 176 : Hits 17013    
[host] Scanning probe 11/16 pt 192 : Hits 46    
[host] Scanning probe 11/16 pt 208 : Hits 124    
[host] Scanning probe 11/16 pt 224 : Hits 249    
[host] Scanning probe 11/16 pt 240 : Hits 1643    
[host] Scanning probe 12/16 pt 0 : Hits 24    
[host] Scanning probe 12/16 pt 16 : Hits 1534    
[host] Scanning probe 12/16 pt 32 : Hits 719    
[host] Scanning probe 12/16 pt 48 : Hits 68    
[host] Scanning probe 12/16 pt 64 : Hits 89    
[host] Scanning probe 12/16 pt 80 : Hits 277    
[host] Scanning probe 12/16 pt 96 : Hits 76    
[host] Scanning probe 12/16 pt 112 : Hits 233    
[host] Scanning probe 12/16 pt 128 : Hits 163    
[host] Scanning probe 12/16 pt 144 : Hits 1444    
[host] Scanning probe 12/16 pt 160 : Hits 222    
[host] Scanning probe 12/16 pt 176 : Hits 272    
[host] Scanning probe 12/16 pt 192 : Hits 16638    
[host] Scanning probe 12/16 pt 208 : Hits 434    
[host] Scanning probe 12/16 pt 224 : Hits 1183    
[host] Scanning probe 12/16 pt 240 : Hits 88    
[host] Scanning probe 13/16 pt 0 : Hits 176    
[host] Scanning probe 13/16 pt 16 : Hits 235    
[host] Scanning probe 13/16 pt 32 : Hits 81    
[host] Scanning probe 13/16 pt 48 : Hits 245    
[host] Scanning probe 13/16 pt 64 : Hits 222    
[host] Scanning probe 13/16 pt 80 : Hits 124    
[host] Scanning probe 13/16 pt 96 : Hits 186    
[host] Scanning probe 13/16 pt 112 : Hits 87    
[host] Scanning probe 13/16 pt 128 : Hits 291    
[host] Scanning probe 13/16 pt 144 : Hits 220    
[host] Scanning probe 13/16 pt 160 : Hits 77    
[host] Scanning probe 13/16 pt 176 : Hits 58    
[host] Scanning probe 13/16 pt 192 : Hits 96    
[host] Scanning probe 13/16 pt 208 : Hits 16046    
[host] Scanning probe 13/16 pt 224 : Hits 146    
[host] Scanning probe 13/16 pt 240 : Hits 149    
[host] Scanning probe 14/16 pt 0 : Hits 196    
[host] Scanning probe 14/16 pt 16 : Hits 236    
[host] Scanning probe 14/16 pt 32 : Hits 211    
[host] Scanning probe 14/16 pt 48 : Hits 234    
[host] Scanning probe 14/16 pt 64 : Hits 17    
[host] Scanning probe 14/16 pt 80 : Hits 52    
[host] Scanning probe 14/16 pt 96 : Hits 215    
[host] Scanning probe 14/16 pt 112 : Hits 138    
[host] Scanning probe 14/16 pt 128 : Hits 414    
[host] Scanning probe 14/16 pt 144 : Hits 131    
[host] Scanning probe 14/16 pt 160 : Hits 147    
[host] Scanning probe 14/16 pt 176 : Hits 51    
[host] Scanning probe 14/16 pt 192 : Hits 91    
[host] Scanning probe 14/16 pt 208 : Hits 96    
[host] Scanning probe 14/16 pt 224 : Hits 1792    
[host] Scanning probe 14/16 pt 240 : Hits 156    
[host] Scanning probe 15/16 pt 0 : Hits 99    
[host] Scanning probe 15/16 pt 16 : Hits 35    
[host] Scanning probe 15/16 pt 32 : Hits 119    
[host] Scanning probe 15/16 pt 48 : Hits 188    
[host] Scanning probe 15/16 pt 64 : Hits 233    
[host] Scanning probe 15/16 pt 80 : Hits 262    
[host] Scanning probe 15/16 pt 96 : Hits 169    
[host] Scanning probe 15/16 pt 112 : Hits 175    
[host] Scanning probe 15/16 pt 128 : Hits 105    
[host] Scanning probe 15/16 pt 144 : Hits 85    
[host] Scanning probe 15/16 pt 160 : Hits 54    
[host] Scanning probe 15/16 pt 176 : Hits 146    
[host] Scanning probe 15/16 pt 192 : Hits 22    
[host] Scanning probe 15/16 pt 208 : Hits 50    
[host] Scanning probe 15/16 pt 224 : Hits 80    
[host] Scanning probe 15/16 pt 240 : Hits 17760    
probe_offset,pt_0,pt_16,pt_32,pt_48,pt_64,pt_80,pt_96,pt_112,pt_128,pt_144,pt_160,pt_176,pt_192,pt_208,pt_224,pt_240
0x000000,787,203,224,406,160,466,93,354,337,197,111,165,266,169,390,84
0x000040,170,2251,289,500,548,87,110,191,95,252,129,164,424,100,470,46
0x000080,212,1204,2318,91,103,508,347,474,356,201,56,59,338,154,27,860
0x0000c0,1041,211,204,16685,269,103,153,1146,35,151,1089,89,1470,1544,1455,128
0x000100,172,55,174,1436,15314,731,160,211,231,902,707,280,313,166,123,1379
0x000140,185,217,308,251,210,18717,164,181,58,414,213,189,105,235,329,245
0x000180,302,98,281,1818,37,534,18318,764,297,436,214,239,466,176,787,61
0x0001c0,152,125,81,93,159,252,244,15792,89,229,113,131,246,93,105,85
0x000200,110,174,110,80,257,65,53,721,16849,252,153,542,98,175,614,156
0x000240,124,43,152,264,82,179,38,84,322,16784,114,242,69,803,206,200
0x000280,945,849,36,721,100,146,239,89,664,38,17734,119,109,75,62,312
0x0002c0,148,1086,44,93,338,242,248,135,516,98,334,17013,46,124,249,1643
0x000300,24,1534,719,68,89,277,76,233,163,1444,222,272,16638,434,1183,88
0x000340,176,235,81,245,222,124,186,87,291,220,77,58,96,16046,146,149
0x000380,196,236,211,234,17,52,215,138,414,131,147,51,91,96,1792,156
0x0003c0,99,35,119,188,233,262,169,175,105,85,54,146,22,50,80,17760
